"iso3","year","value"
"ITA",2004,44567.15
"ITA",2005,48093.98
"ITA",2006,51002.2
"ITA",2007,54347.87
"ITA",2008,56415.8
"ITA",2009,58491.98
"ITA",2010,58776.67
"ITA",2011,60521.84
"ITA",2012,64130.5
"ITA",2013,67380.42
"ITA",2014,69089.63
"ITA",2015,70947.03
"ITA",2016,70793.77
"ITA",2017,72117.06
"ITA",2018,73693.73
"ITA",2019,78131.55
"ITA",2020,86301.61
"ITA",2021,92877.32
"ITA",2022,90585.64
"JAM",1996,125.32
"JAM",1997,107.26
"JAM",1998,95.74
"JAM",1999,113.34
"JAM",2000,107.05
"JAM",2001,151.66
"JAM",2002,147.92
"JAM",2003,141.52
"JAM",2004,168.78
"JAM",2005,145.14
"JAM",2006,144.2
"JAM",2007,174.49
"JAM",2008,221.42
"JAM",2009,206.93
"JAM",2010,173.98
"JAM",2011,199.55
"JAM",2012,206.96
"JAM",2013,201.42
"JAM",2014,208.67
"JAM",2015,155.26
"JAM",2016,162.19
"JAM",2017,168.53
"JAM",2018,197.8
"JAM",2019,152.88
"JAM",2020,172.21
"JAM",2021,212.21
"JAM",2022,168.07
"JOR",1996,348.08
"JOR",1997,403.39
"JOR",1998,457.61
"JOR",1999,476.6
"JOR",2000,536.58
"JOR",2001,539.78
"JOR",2002,589.94
"JOR",2003,657.18
"JOR",2004,742.46
"JOR",2005,788.65
"JOR",2006,916.62
"JOR",2007,1037.22
"JOR",2008,1240.07
"JOR",2009,1282.14
"JOR",2010,1435.45
"JOR",2011,1416.08
"JOR",2012,1380.32
"JOR",2013,1403.65
"JOR",2014,1368.51
"JOR",2015,1421.99
"JOR",2016,1672.05
"JOR",2017,1994.89
"JOR",2018,2472.02
"JOR",2019,3009.79
"JOR",2020,3373.47
"JOR",2021,4068.98
"JOR",2022,5249.35
"JPN",1996,88807.36
"JPN",1997,91890.26
"JPN",1998,92245.79
"JPN",1999,94194.57
"JPN",2000,96607.21
"JPN",2001,96102.98
"JPN",2002,98144.51
"JPN",2003,101381.97
"JPN",2004,103829.66
"JPN",2005,112257.28
"JPN",2006,113533.15
"JPN",2007,109140.33
"JPN",2008,107614.13
"JPN",2009,109026.54
"JPN",2010,108732.89
"JPN",2011,110457.48
"JPN",2012,109040.04
"JPN",2013,108551.11
"JPN",2014,105286.6
"JPN",2015,102018.5
"JPN",2016,102449.32
"JPN",2017,102425.45
"JPN",2018,103957.43
"JPN",2019,104005.62
"JPN",2020,102788.11
"JPN",2021,109074.89
"JPN",2022,103722.96
"KAZ",1996,229.71
"KAZ",1997,166.55
"KAZ",1998,211.91
"KAZ",1999,163.63
"KAZ",2000,192.97
"KAZ",2001,204.41
"KAZ",2002,230.31
"KAZ",2003,254.88
"KAZ",2004,241.46
"KAZ",2005,250.5
"KAZ",2006,230.76
"KAZ",2007,228.35
"KAZ",2008,239.01
"KAZ",2009,272.7
"KAZ",2010,321.99
"KAZ",2011,381.98
"KAZ",2012,447.55
"KAZ",2013,621.51
"KAZ",2014,906.72
"KAZ",2015,1110.37
"KAZ",2016,1470.61
"KAZ",2017,1690.02
"KAZ",2018,1973.65
"KAZ",2019,2413.12
"KAZ",2020,2907
"KAZ",2021,3294.93
"KAZ",2022,3550.75
"KEN",1996,392.39
"KEN",1997,409.19
"KEN",1998,360.51
"KEN",1999,362.13
"KEN",2000,360.08
"KEN",2001,404.9
"KEN",2002,441.14
"KEN",2003,424.62
"KEN",2004,450.54
"KEN",2005,460.56
"KEN",2006,483.57
"KEN",2007,545.79
"KEN",2008,591.12
"KEN",2009,702.74
"KEN",2010,750.61
"KEN",2011,830.81
"KEN",2012,791.58
"KEN",2013,853.74
"KEN",2014,935.73
"KEN",2015,1001.89
"KEN",2016,1100.23
"KEN",2017,1191.38
"KEN",2018,1334.77
"KEN",2019,1463.07
"KEN",2020,1786.27
"KEN",2021,1976.72
"KEN",2022,2007.14
"KGZ",1996,26.37
"KGZ",1997,25.89
"KGZ",1998,31.64
"KGZ",1999,30.98
"KGZ",2000,28.88
"KGZ",2001,30.72
"KGZ",2002,29.46
"KGZ",2003,21.7
"KGZ",2004,34.11
"KGZ",2005,44.83
"KGZ",2006,52.87
"KGZ",2007,38.24
"KGZ",2008,51.57
"KGZ",2009,34.73
"KGZ",2010,34.82
"KGZ",2011,49.58
"KGZ",2012,51.95
"KGZ",2013,56.04
"KGZ",2014,50.81
"KGZ",2015,48.24
"KGZ",2016,106.29
"KGZ",2017,115.48
"KGZ",2018,135.02
"KGZ",2019,186.15
"KGZ",2020,209.59
"KGZ",2021,252.43
"KGZ",2022,236.83
"KHM",1996,4.94
"KHM",1997,6.79
"KHM",1998,8.79
"KHM",1999,10.18
"KHM",2000,12.15
"KHM",2001,13.24
"KHM",2002,24.24
"KHM",2003,23.91
"KHM",2004,36.55
"KHM",2005,35.52
"KHM",2006,44.33
"KHM",2007,51.81
"KHM",2008,51.44
"KHM",2009,65.22
"KHM",2010,55.85
"KHM",2011,71.36
"KHM",2012,77.26
"KHM",2013,85.39
"KHM",2014,93.44
"KHM",2015,111.49
"KHM",2016,125.21
"KHM",2017,125.22
"KHM",2018,147.68
"KHM",2019,145.71
"KHM",2020,163.05
"KHM",2021,171.26
"KHM",2022,203.2
"KIR",1996,0.17
"KIR",1997,0.33
"KIR",1998,0
"KIR",1999,0
"KIR",2000,0
"KIR",2001,0.5
"KIR",2002,0
"KIR",2003,0.11
"KIR",2004,0
"KIR",2005,0
"KIR",2006,0.36
"KIR",2007,2.12
"KIR",2008,0
"KIR",2009,0.33
"KIR",2010,0.33
"KIR",2011,0
"KIR",2012,1
"KIR",2013,1.05
"KIR",2014,1.94
"KIR",2015,1.48
"KIR",2016,2.17
"KIR",2017,2.54
"KIR",2018,0.62
"KIR",2019,3.97
"KIR",2020,3.71
"KIR",2021,2.36
"KIR",2022,2.03
"KNA",1996,0.25
"KNA",1997,1.33
"KNA",1998,1.46
"KNA",1999,3.24
"KNA",2000,1.5
"KNA",2001,1
"KNA",2002,0.34
"KNA",2003,0
"KNA",2004,0.73
"KNA",2005,1.96
"KNA",2006,1.94
"KNA",2007,1.17
"KNA",2008,4.16
"KNA",2009,2.82
"KNA",2010,4.41
"KNA",2011,4.63
"KNA",2012,8.85
"KNA",2013,12.97
"KNA",2014,15.2
"KNA",2015,19.3
"KNA",2016,21.51
"KNA",2017,28.53
"KNA",2018,27.26
"KNA",2019,33.46
"KNA",2020,35.74
"KNA",2021,34.45
"KNA",2022,38.87
"KOR",1996,8866.52
"KOR",1997,11237.92
"KOR",1998,12158.34
"KOR",1999,14682.76
"KOR",2000,15875.05
"KOR",2001,18435.81
"KOR",2002,20023.41
"KOR",2003,23879.88
"KOR",2004,27741.08
"KOR",2005,32097.53
"KOR",2006,37247.49
"KOR",2007,41317.08
"KOR",2008,43923.63
"KOR",2009,45957.42
"KOR",2010,50338.95
"KOR",2011,53624.1
"KOR",2012,56100.89
"KOR",2013,57320.12
"KOR",2014,60152.58
"KOR",2015,62722.77
"KOR",2016,62915.13
"KOR",2017,64096.89
"KOR",2018,66892.64
"KOR",2019,70701.85
"KOR",2020,73255.78
"KOR",2021,77566.47
"KOR",2022,76935.71
"KWT",1996,475.08
"KWT",1997,489.87
"KWT",1998,544.42
"KWT",1999,562.61
"KWT",2000,505.73
"KWT",2001,526.06
"KWT",2002,512.71
"KWT",2003,535.29
"KWT",2004,569.37
"KWT",2005,626.7
"KWT",2006,656.42
"KWT",2007,727.61
"KWT",2008,765.34
"KWT",2009,801.72
"KWT",2010,744.62
"KWT",2011,795.37
"KWT",2012,823.4
"KWT",2013,871.03
"KWT",2014,784.11
"KWT",2015,864.37
"KWT",2016,816.43
"KWT",2017,850.76
"KWT",2018,1001.08
"KWT",2019,1162.19
"KWT",2020,1134.46
"KWT",2021,1255.18
"KWT",2022,1334.56
"LAO",1996,4.43
"LAO",1997,4.06
"LAO",1998,8.15
"LAO",1999,6.17
"LAO",2000,8.57
"LAO",2001,7.01
"LAO",2002,12.29
"LAO",2003,17.72
"LAO",2004,37.96
"LAO",2005,24.14
"LAO",2006,41.42
"LAO",2007,28.22
"LAO",2008,34.68
"LAO",2009,41.96
"LAO",2010,43.5
"LAO",2011,49.51
"LAO",2012,62.81
"LAO",2013,72.11
"LAO",2014,56.61
"LAO",2015,70.96
"LAO",2016,89
"LAO",2017,78.82
"LAO",2018,89.81
"LAO",2019,94.68
"LAO",2020,90.23
"LAO",2021,87.11
"LAO",2022,83.93
"LBN",1996,222.34
"LBN",1997,258
"LBN",1998,276.74
"LBN",1999,310.32
"LBN",2000,414.71
"LBN",2001,435.09
"LBN",2002,395.95
"LBN",2003,471.77
"LBN",2004,499.4
"LBN",2005,577.01
"LBN",2006,648.85
"LBN",2007,661.79
"LBN",2008,740.45
"LBN",2009,788.92
"LBN",2010,799.05
"LBN",2011,882.47
"LBN",2012,1023.86
"LBN",2013,1099.86
"LBN",2014,1219.11
"LBN",2015,1301.39
"LBN",2016,1472.02
"LBN",2017,1561.41
"LBN",2018,1907.25
"LBN",2019,2096.33
"LBN",2020,2236.68
"LBN",2021,2207.34
"LBN",2022,2091.17
"LBR",1996,1.14
"LBR",1997,0
"LBR",1998,0.63
"LBR",1999,0
"LBR",2000,1
"LBR",2001,0
"LBR",2002,0.69
"LBR",2003,1
"LBR",2004,1.42
"LBR",2005,1.08
"LBR",2006,3.55
"LBR",2007,4.15
"LBR",2008,2.14
"LBR",2009,2.33
"LBR",2010,4.36
"LBR",2011,9.22
"LBR",2012,7.47
"LBR",2013,3.46
"LBR",2014,9.45
"LBR",2015,10.71
"LBR",2016,17.19
"LBR",2017,21.09
"LBR",2018,25.33
"LBR",2019,21.98
"LBR",2020,10.6
"LBR",2021,26.16
"LBR",2022,25.91
"LBY",1996,36.86
"LBY",1997,41.98
"LBY",1998,54.13
"LBY",1999,39.42
"LBY",2000,61.41
"LBY",2001,45.89
"LBY",2002,41.14
"LBY",2003,52.05
"LBY",2004,65.62
"LBY",2005,77.46
"LBY",2006,92.37
"LBY",2007,117.74
"LBY",2008,135.11
"LBY",2009,238.83
"LBY",2010,296.69
"LBY",2011,125.53
"LBY",2012,152.3
"LBY",2013,203.74
"LBY",2014,194.48
"LBY",2015,175.79
"LBY",2016,140.44
"LBY",2017,162.62
"LBY",2018,167.84
"LBY",2019,186.16
"LBY",2020,245.96
"LBY",2021,456.28
"LBY",2022,407.95
"LCA",1996,2.53
"LCA",1997,0.96
"LCA",1998,2.39
"LCA",1999,0.25
"LCA",2000,2
"LCA",2001,2.63
"LCA",2002,2.17
"LCA",2003,0.09
"LCA",2004,1.33
"LCA",2005,2.35
"LCA",2006,2.35
"LCA",2007,2.38
"LCA",2008,2.67
"LCA",2009,2
"LCA",2010,2.78
"LCA",2011,4.99
"LCA",2012,0.75
"LCA",2013,3.7
"LCA",2014,0.16
"LCA",2015,3.11
"LCA",2016,4.9
"LCA",2017,2.42
"LCA",2018,4.09
"LCA",2019,4.07
"LCA",2020,3.06
"LCA",2021,4.93
"LCA",2022,4.69
"LIE",1996,12.08
"LIE",1997,17.51
"LIE",1998,4.5
"LIE",1999,18.12
"LIE",2000,15.87
"LIE",2001,8.22
"LIE",2002,7.65
"LIE",2003,16.02
"LIE",2004,20.79
"LIE",2005,34.57
"LIE",2006,35.42
"LIE",2007,25.08
"LIE",2008,39.95
"LIE",2009,23.71
"LIE",2010,37.86
"LIE",2011,38.97
"LIE",2012,30.76
"LIE",2013,31.48
"LIE",2014,40.29
"LIE",2015,32.83
"LIE",2016,45.34
"LIE",2017,36.1
"LIE",2018,30.99
"LIE",2019,31.85
"LIE",2020,40.39
"LIE",2021,40.21
"LIE",2022,40.79
"LKA",1996,167.89
"LKA",1997,212.17
"LKA",1998,199.01
"LKA",1999,208.12
"LKA",2000,209.36
"LKA",2001,215.68
"LKA",2002,245.5
"LKA",2003,264.86
"LKA",2004,265.29
"LKA",2005,335.67
"LKA",2006,388.76
"LKA",2007,437.51
"LKA",2008,512.94
"LKA",2009,486.54
"LKA",2010,504.44
"LKA",2011,570.82
"LKA",2012,608.18
"LKA",2013,732.88
"LKA",2014,705.68
"LKA",2015,753.68
"LKA",2016,1124.15
"LKA",2017,1189.29
"LKA",2018,1458.51
"LKA",2019,1707.05
"LKA",2020,1795.73
"LKA",2021,2392.5
"LKA",2022,2482.89
"LSO",1996,9.5
"LSO",1997,9.75
"LSO",1998,2.25
"LSO",1999,8.39
"LSO",2000,8.17
"LSO",2001,12.25
"LSO",2002,12.58
"LSO",2003,6.43
"LSO",2004,5.38
"LSO",2005,7.03
"LSO",2006,11.92
"LSO",2007,9.75
"LSO",2008,11.92
"LSO",2009,11.45
"LSO",2010,12.18
"LSO",2011,14.64
"LSO",2012,21.26
"LSO",2013,15.19
"LSO",2014,11.63
"LSO",2015,16.51
"LSO",2016,21.59
"LSO",2017,24.87
"LSO",2018,21.11
"LSO",2019,37.74
"LSO",2020,34.31
"LSO",2021,43.94
"LSO",2022,47.96
"LTU",1996,426.08
"LTU",1997,471.62
"LTU",1998,537.7
"LTU",1999,574.27
"LTU",2000,598.97
"LTU",2001,638.61
"LTU",2002,998.87
"LTU",2003,969.21
"LTU",2004,1271.25
"LTU",2005,1523.8
"LTU",2006,1771.04
"LTU",2007,1701.79
"LTU",2008,2532.98
"LTU",2009,2297.94
"LTU",2010,2338.86
"LTU",2011,2443.84
"LTU",2012,2247.28
"LTU",2013,2240.39
"LTU",2014,2444.28
"LTU",2015,2474.04
"LTU",2016,2335.81
"LTU",2017,2400.43
"LTU",2018,2353.94
"LTU",2019,2594.62
"LTU",2020,2888.91
"LTU",2021,3102.55
"LTU",2022,3132.62
"LUX",1996,46.91
"LUX",1997,50.48
"LUX",1998,56.21
"LUX",1999,53.72
"LUX",2000,65.28
"LUX",2001,67.06
"LUX",2002,83.08
"LUX",2003,88.93
"LUX",2004,156.39
"LUX",2005,165.29
"LUX",2006,204.56
"LUX",2007,220.51
"LUX",2008,323.29
"LUX",2009,395.45
"LUX",2010,452.89
"LUX",2011,587.83
"LUX",2012,593.83
"LUX",2013,765.94
"LUX",2014,876.26
"LUX",2015,816.06
"LUX",2016,874.4
"LUX",2017,831.12
"LUX",2018,911.61
"LUX",2019,955.34
"LUX",2020,980.18
"LUX",2021,1075.91
"LUX",2022,1170.6
"LVA",1996,339.74
"LVA",1997,411.93
"LVA",1998,328.14
"LVA",1999,332.08
"LVA",2000,292.69
"LVA",2001,355.23
"LVA",2002,371.27
"LVA",2003,292.97
"LVA",2004,301.42
"LVA",2005,455.19
"LVA",2006,396.55
"LVA",2007,501.77
"LVA",2008,651.28
"LVA",2009,713.04
"LVA",2010,810.5
"LVA",2011,1270.69
"LVA",2012,1147.24
"LVA",2013,1192.04
"LVA",2014,1163.27
"LVA",2015,1398.7
"LVA",2016,1347.95
"LVA",2017,1557.08
"LVA",2018,1448.69
"LVA",2019,1603.35
"LVA",2020,1549.52
"LVA",2021,1903.51
"LVA",2022,1690.44
"MAR",1996,505.62
"MAR",1997,607.37
"MAR",1998,678.9
"MAR",1999,812.79
"MAR",2000,870.34
"MAR",2001,968.97
"MAR",2002,950.81
"MAR",2003,929.48
"MAR",2004,968.55
"MAR",2005,922.82
"MAR",2006,978.47
"MAR",2007,1024.79
"MAR",2008,1207.63
"MAR",2009,1456.62
"MAR",2010,1594.9
"MAR",2011,1887.25
"MAR",2012,2118.55
"MAR",2013,2160.84
"MAR",2014,2484.83
"MAR",2015,2485.77
"MAR",2016,3652.98
"MAR",2017,4017.29
"MAR",2018,4792.31
"MAR",2019,5511.7
"MAR",2020,6360.45
"MAR",2021,7388.64
"MAR",2022,8445.14
"MCO",1996,19.7
"MCO",1997,24.52
"MCO",1998,27.79
"MCO",1999,20.94
"MCO",2000,13.79
"MCO",2001,25.93
"MCO",2002,23.94
"MCO",2003,26.67
"MCO",2004,40.1
"MCO",2005,37.54
"MCO",2006,34.08
"MCO",2007,32.12
"MCO",2008,34.39
"MCO",2009,44.84
"MCO",2010,43.25
"MCO",2011,48.33
"MCO",2012,30.41
"MCO",2013,37.72
"MCO",2014,39.62
"MCO",2015,43
"MCO",2016,42.91
"MCO",2017,50.85
"MCO",2018,46.8
"MCO",2019,47.7
"MCO",2020,50.06
"MCO",2021,57.44
"MCO",2022,57.07
"MDA",1996,212.33
"MDA",1997,168.8
"MDA",1998,161.36
"MDA",1999,155.44
"MDA",2000,191.46
"MDA",2001,152.9
"MDA",2002,154.36
"MDA",2003,159.94
"MDA",2004,133.25
"MDA",2005,206.59
"MDA",2006,147.08
"MDA",2007,143.57
"MDA",2008,163.87
"MDA",2009,181.42
"MDA",2010,173.69
"MDA",2011,188.17
"MDA",2012,203.1
"MDA",2013,212.96
"MDA",2014,206.09
"MDA",2015,190.6
"MDA",2016,292.07
"MDA",2017,239.49
"MDA",2018,211.47
"MDA",2019,274.4
"MDA",2020,298.55
"MDA",2021,287.95
"MDA",2022,283.96
"MDG",1996,51.93
"MDG",1997,34.39
"MDG",1998,37.06
"MDG",1999,58.99
"MDG",2000,60.66
"MDG",2001,61.8
"MDG",2002,41.2
"MDG",2003,65.45
"MDG",2004,49.41
"MDG",2005,57.31
"MDG",2006,61.29
"MDG",2007,109.04
"MDG",2008,82.64
"MDG",2009,85.76
"MDG",2010,80.16
"MDG",2011,96.42
"MDG",2012,94.11
"MDG",2013,112.7
"MDG",2014,113.92
"MDG",2015,106.35
"MDG",2016,100.7
"MDG",2017,133.24
"MDG",2018,124.8
"MDG",2019,122.45
"MDG",2020,175.76
"MDG",2021,174.2
"MDG",2022,156.66
"MDV",1996,7.08
"MDV",1997,1
"MDV",1998,2.14
"MDV",1999,2
"MDV",2000,0.5
"MDV",2001,5.08
"MDV",2002,1
"MDV",2003,2.42
"MDV",2004,1.67
"MDV",2005,3.71
"MDV",2006,4.63
"MDV",2007,4.83
"MDV",2008,0.92
"MDV",2009,3.95
"MDV",2010,3.26
"MDV",2011,7.4
"MDV",2012,8.08
"MDV",2013,7.04
"MDV",2014,5.87
"MDV",2015,7.08
"MDV",2016,6.8
"MDV",2017,7.06
"MDV",2018,7.15
"MDV",2019,10.97
"MDV",2020,24.84
"MDV",2021,25.26
"MDV",2022,35.87
"MEX",1996,3945.12
"MEX",1997,4350.81
"MEX",1998,4656.51
"MEX",1999,4873.62
"MEX",2000,5026.99
"MEX",2001,5434.53
"MEX",2002,5962.27
"MEX",2003,6705.18
"MEX",2004,7301.35
"MEX",2005,8304.1
"MEX",2006,9437.14
"MEX",2007,9586.6
"MEX",2008,10353.88
"MEX",2009,10632.1
"MEX",2010,11244.42
"MEX",2011,11751.8
"MEX",2012,12602.76
"MEX",2013,13186.8
"MEX",2014,14167.62
"MEX",2015,14570.29
"MEX",2016,15194.65
"MEX",2017,16177.94
"MEX",2018,17182.13
"MEX",2019,18991.67
"MEX",2020,20363.28
"MEX",2021,21753.88
"MEX",2022,21027.1
"MHL",1996,0.75
"MHL",1997,2.46
"MHL",1998,0.7
"MHL",1999,1
"MHL",2000,2.13
"MHL",2001,2.08
"MHL",2002,1
"MHL",2003,3.83
"MHL",2004,0.83
"MHL",2005,4.83
"MHL",2006,3.78
"MHL",2007,1.54
"MHL",2008,0.56
"MHL",2009,1.72
"MHL",2010,3
"MHL",2011,1.48
"MHL",2012,1.49
"MHL",2013,1.33
"MHL",2014,1.19
"MHL",2015,3.59
"MHL",2016,1.39
"MHL",2017,0.72
"MHL",2018,2.51
"MHL",2019,3.02
"MHL",2020,1.86
"MHL",2021,2.97
"MHL",2022,2.24
"MKD",1996,80.17
"MKD",1997,118.79
"MKD",1998,93.16
"MKD",1999,93.02
"MKD",2000,124.53
"MKD",2001,141.39
"MKD",2002,127.16
"MKD",2003,132.74
"MKD",2004,137.14
"MKD",2005,174.76
"MKD",2006,196.89
"MKD",2007,259.48
"MKD",2008,294.38
"MKD",2009,324.34
"MKD",2010,355.48
"MKD",2011,462.76
"MKD",2012,477.66
"MKD",2013,467.06
"MKD",2014,493.09
"MKD",2015,480.78
"MKD",2016,441.03
"MKD",2017,467.11
"MKD",2018,448.02
"MKD",2019,467.73
"MKD",2020,444.11
"MKD",2021,440.8
"MKD",2022,532.17
"MLI",1996,31.72
"MLI",1997,21.45
"MLI",1998,40.47
"MLI",1999,22.48
"MLI",2000,16.01
"MLI",2001,28.39
"MLI",2002,32.91
"MLI",2003,35.36
"MLI",2004,34.55
"MLI",2005,40.93
"MLI",2006,65.61
"MLI",2007,67.75
"MLI",2008,65.19
"MLI",2009,68.91
"MLI",2010,73.83
"MLI",2011,86.07
"MLI",2012,84.82
"MLI",2013,61.61
"MLI",2014,70.27
"MLI",2015,66.05
"MLI",2016,77.24
"MLI",2017,98.94
"MLI",2018,87.24
"MLI",2019,91.85
"MLI",2020,99.3
"MLI",2021,112.89
"MLI",2022,118.09
"MLT",1996,40.61
"MLT",1997,50.58
"MLT",1998,53.68
"MLT",1999,57.01
"MLT",2000,45.34
"MLT",2001,55.48
"MLT",2002,56.47
"MLT",2003,82.7
"MLT",2004,60.88
"MLT",2005,81.15
"MLT",2006,92.55
"MLT",2007,107.77
"MLT",2008,179.3
"MLT",2009,168.7
"MLT",2010,194.46
"MLT",2011,197.48
"MLT",2012,248.87
"MLT",2013,292.87
"MLT",2014,289.77
"MLT",2015,330.89
"MLT",2016,359.9
"MLT",2017,422.04
"MLT",2018,445.9
"MLT",2019,426.22
"MLT",2020,506.7
"MLT",2021,528.43
"MLT",2022,593.57
"MMR",1996,5.7
"MMR",1997,12.44
"MMR",1998,11.41
"MMR",1999,12.98
"MMR",2000,14.82
"MMR",2001,11.31
"MMR",2002,11.62
"MMR",2003,12.02
"MMR",2004,16.84
"MMR",2005,50.8
"MMR",2006,29.36
"MMR",2007,37.23
"MMR",2008,60.76
"MMR",2009,87.8
"MMR",2010,50.98
"MMR",2011,96.42
"MMR",2012,38.6
"MMR",2013,34.32
"MMR",2014,45.94
"MMR",2015,73.41
"MMR",2016,86.18
"MMR",2017,149.82
"MMR",2018,233.92
"MMR",2019,289.25
"MMR",2020,429.75
"MMR",2021,273.83
"MMR",2022,163.39
"MNE",1996,0
"MNE",1997,0
"MNE",1998,0
"MNE",1999,0
"MNE",2000,0
"MNE",2001,0
"MNE",2002,0
"MNE",2003,0
"MNE",2004,0
"MNE",2005,0
"MNE",2006,0
"MNE",2007,64.85
"MNE",2008,67.19
"MNE",2009,73.23
"MNE",2010,110.51
"MNE",2011,138.33
"MNE",2012,159.13
"MNE",2013,190.08
"MNE",2014,199.17
"MNE",2015,224.21
"MNE",2016,241.08
"MNE",2017,284.32
"MNE",2018,256.39
"MNE",2019,281.21
"MNE",2020,317.08
"MNE",2021,313.93
"MNE",2022,294.93
"MNG",1996,20.58
"MNG",1997,17.64
"MNG",1998,22.14
"MNG",1999,21.37
"MNG",2000,26.82
"MNG",2001,26.94
"MNG",2002,27.45
"MNG",2003,38.34
"MNG",2004,35.14
"MNG",2005,39.99
"MNG",2006,53.23
"MNG",2007,112.66
"MNG",2008,95.92
"MNG",2009,100.08
"MNG",2010,89.87
"MNG",2011,101.83
"MNG",2012,127.91
"MNG",2013,162.96
"MNG",2014,115.38
"MNG",2015,101.76
"MNG",2016,117.4
"MNG",2017,150.84
"MNG",2018,152.35
"MNG",2019,193.54
"MNG",2020,214.2
"MNG",2021,283.96
"MNG",2022,262.05
"MOZ",1996,13.02
"MOZ",1997,20.66
"MOZ",1998,26.12
"MOZ",1999,21.68
"MOZ",2000,22.54
"MOZ",2001,32.12
"MOZ",2002,23.8
"MOZ",2003,26.25
"MOZ",2004,32.25
"MOZ",2005,38.87
"MOZ",2006,44.56
"MOZ",2007,42.63
"MOZ",2008,48.7
"MOZ",2009,58.37
"MOZ",2010,46.66
"MOZ",2011,74.34
"MOZ",2012,63.44
"MOZ",2013,69.92
"MOZ",2014,87.45
"MOZ",2015,105.17
"MOZ",2016,109.95
"MOZ",2017,133
"MOZ",2018,150.7
"MOZ",2019,155.23
"MOZ",2020,176.28
"MOZ",2021,219.67
"MOZ",2022,194.32
"MRT",1996,4.98
"MRT",1997,6.79
"MRT",1998,4.95
"MRT",1999,6.81
"MRT",2000,6.33
"MRT",2001,7.27
"MRT",2002,6.9
"MRT",2003,4.95
"MRT",2004,6.39
"MRT",2005,10.96
"MRT",2006,7.28
"MRT",2007,9.21
"MRT",2008,4.44
"MRT",2009,7.3
"MRT",2010,5.23
"MRT",2011,13.44
"MRT",2012,12.99
"MRT",2013,15.17
"MRT",2014,12.19
"MRT",2015,14.3
"MRT",2016,15.13
"MRT",2017,11.4
"MRT",2018,16.72
"MRT",2019,20.63
"MRT",2020,22.25
"MRT",2021,36.65
"MRT",2022,26.47
"MUS",1996,14
"MUS",1997,17.17
"MUS",1998,22.47
"MUS",1999,47.21
"MUS",2000,53.71
"MUS",2001,45.79
"MUS",2002,63.47
"MUS",2003,42.07
"MUS",2004,56.68
"MUS",2005,75.47
"MUS",2006,59.03
"MUS",2007,53.09
"MUS",2008,69.89
"MUS",2009,79.6
"MUS",2010,84.8
"MUS",2011,63.59
"MUS",2012,115.62
"MUS",2013,121.12
"MUS",2014,122.34
"MUS",2015,120.65
"MUS",2016,155.07
"MUS",2017,167.13
"MUS",2018,133.59
"MUS",2019,236.54
"MUS",2020,193.23
"MUS",2021,193.76
"MUS",2022,238.86
"MWI",1996,60.08
"MWI",1997,55.62
"MWI",1998,49.86
"MWI",1999,53.95
"MWI",2000,65.37
"MWI",2001,75.35
"MWI",2002,78.31
"MWI",2003,75.56
"MWI",2004,82.28
"MWI",2005,85.61
"MWI",2006,87.43
"MWI",2007,130.35
"MWI",2008,112.38
"MWI",2009,106.44
"MWI",2010,126.77
"MWI",2011,141.15
"MWI",2012,157.59
"MWI",2013,135.58
"MWI",2014,171.69
"MWI",2015,178.8
"MWI",2016,195.41
"MWI",2017,234.81
"MWI",2018,245.97
"MWI",2019,252.4
"MWI",2020,291.02
"MWI",2021,371.88
"MWI",2022,361.73
"MYS",1996,800.64
"MYS",1997,887.13
"MYS",1998,921.2
"MYS",1999,993.41
"MYS",2000,1327.34
"MYS",2001,1170.75
"MYS",2002,1484.43
"MYS",2003,1761.55
"MYS",2004,2093.36
"MYS",2005,2508.56
"MYS",2006,3210.77
"MYS",2007,3763.96
"MYS",2008,5859.36
"MYS",2009,7850.72
"MYS",2010,10937.69
"MYS",2011,13550.23
"MYS",2012,14203.57
"MYS",2013,15008.95
"MYS",2014,16608.39
"MYS",2015,18099.96
"MYS",2016,18747.44
"MYS",2017,19900.96
"MYS",2018,19992.49
"MYS",2019,21651.72
"MYS",2020,21993.06
"MYS",2021,26302.68
"MYS",2022,26506.35
"NAM",1996,18.5
"NAM",1997,30.79
"NAM",1998,46
"NAM",1999,29.23
"NAM",2000,20.76
"NAM",2001,45.23
"NAM",2002,36.39
"NAM",2003,46.11
"NAM",2004,32.65
"NAM",2005,53.48
"NAM",2006,35.78
"NAM",2007,40.1
"NAM",2008,33.07
"NAM",2009,31.89
"NAM",2010,37.81
"NAM",2011,49.14
"NAM",2012,64.47
"NAM",2013,85.49
"NAM",2014,91.97
"NAM",2015,100.28
"NAM",2016,100.59
"NAM",2017,114.24
"NAM",2018,160.59
"NAM",2019,157.84
"NAM",2020,203.62
"NAM",2021,230.62
"NAM",2022,219.77
"NER",1996,19.32
"NER",1997,37.3
"NER",1998,35.46
"NER",1999,27.63
"NER",2000,24.98
"NER",2001,25.78
"NER",2002,20.16
"NER",2003,23.92
"NER",2004,22.46
"NER",2005,21.52
"NER",2006,29.42
"NER",2007,29.41
"NER",2008,27.05
"NER",2009,53.57
"NER",2010,67.79
"NER",2011,31.39
"NER",2012,30.76
"NER",2013,31.32
"NER",2014,48.31
"NER",2015,52.98
"NER",2016,51.13
"NER",2017,57.14
"NER",2018,65.89
